link,link-href,_followSelectorId,_follow
"Maya site No. 92. Iximché, Guatemala",https://www.youtube.com/watch?v=vlFD5xasHhQ,link,https://www.youtube.com/watch?v=vlFD5xasHhQ
"Maya site No. 91. Q'umarkaj, Guatemala",https://www.youtube.com/watch?v=q7LgAYviSBs,link,https://www.youtube.com/watch?v=q7LgAYviSBs
"Maya site No. 90. Kaminaljuyú, Guatemala",https://www.youtube.com/watch?v=Vsav5gs3kYM,link,https://www.youtube.com/watch?v=Vsav5gs3kYM
"Maya site No. 89. San Andrés, El Salvador",https://www.youtube.com/watch?v=3mojm21fXUI,link,https://www.youtube.com/watch?v=3mojm21fXUI
"Maya site No. 88. Joya de Cerén, El Salvador",https://www.youtube.com/watch?v=WI1azZUbGi4,link,https://www.youtube.com/watch?v=WI1azZUbGi4
"Maya site No. 87. Chalchuapa, El Salvador",https://www.youtube.com/watch?v=m8_UNzBore4,link,https://www.youtube.com/watch?v=m8_UNzBore4
"Maya site No. 86. Río Amarillo, Honduras",https://www.youtube.com/watch?v=rcVzD_6LmI0,link,https://www.youtube.com/watch?v=rcVzD_6LmI0
"Maya site No. 85. Copán, part 3. Rastrojón, Honduras",https://www.youtube.com/watch?v=xLY4IsKKJs8,link,https://www.youtube.com/watch?v=xLY4IsKKJs8
"Maya site No. 85. Copán, part 2: Group of the sepultures, Honduras",https://www.youtube.com/watch?v=DXg8eXjfXrQ,link,https://www.youtube.com/watch?v=DXg8eXjfXrQ
"Maya site No. 85. Copán, part 1: central area and sculture museum, Honduras",https://www.youtube.com/watch?v=PPb69a-wDvw,link,https://www.youtube.com/watch?v=PPb69a-wDvw
"Maya site No. 84. Quirigua, Guatemala",https://www.youtube.com/watch?v=O_xHZE70nW8,link,https://www.youtube.com/watch?v=O_xHZE70nW8
"Maya site No. 83. Ixtontón, Guatemala",https://www.youtube.com/watch?v=-GbxlExBQHI,link,https://www.youtube.com/watch?v=-GbxlExBQHI
"Maya site No. 82. Motul de San José, Guatemala",https://www.youtube.com/watch?v=fkFNR0IuewY,link,https://www.youtube.com/watch?v=fkFNR0IuewY
"Maya site No. 81. Trinidad de Nosotros, Guatemala",https://www.youtube.com/watch?v=PzeHfpyb4-Y,link,https://www.youtube.com/watch?v=PzeHfpyb4-Y
"Maya site No. 80. Uaxactún, Guatemala",https://www.youtube.com/watch?v=goNUnMbNfEI,link,https://www.youtube.com/watch?v=goNUnMbNfEI
"Maya site No. 79. Tzikín Tzakán, Guatemala",https://www.youtube.com/watch?v=6M_M5X8qbnA,link,https://www.youtube.com/watch?v=6M_M5X8qbnA
"Maya site No. 78. Buenos Aires, Guatemala",https://www.youtube.com/watch?v=TQEqc0Qao2k,link,https://www.youtube.com/watch?v=TQEqc0Qao2k
"Maya site No. 77. La Blanca, Guatemala",https://www.youtube.com/watch?v=ktu3zO4pErA,link,https://www.youtube.com/watch?v=ktu3zO4pErA
"Maya site No. 76. Holtún, Guatemala",https://www.youtube.com/watch?v=k89tz3Nt03A,link,https://www.youtube.com/watch?v=k89tz3Nt03A
"Maya site No. 75. San Clemente, Guatemala",https://www.youtube.com/watch?v=9bwA9sZUQA4,link,https://www.youtube.com/watch?v=9bwA9sZUQA4
"Maya site No. 74. Xunantunich, Belize",https://www.youtube.com/watch?v=PNPmM1_lH8Q,link,https://www.youtube.com/watch?v=PNPmM1_lH8Q
"Maya site No. 73. Cahal Pech, Belize",https://www.youtube.com/watch?v=9A66Lo5hTQI,link,https://www.youtube.com/watch?v=9A66Lo5hTQI
"Maya site No. 72. Lamanai, Belize",https://www.youtube.com/watch?v=9_wIjBpZSho,link,https://www.youtube.com/watch?v=9_wIjBpZSho
"Maya site No. 71. Cerros, Belize",https://www.youtube.com/watch?v=Xq5qYX4vK48,link,https://www.youtube.com/watch?v=Xq5qYX4vK48
"Maya site No. 70. Santa Rita Corozal, Belize",https://www.youtube.com/watch?v=8iiHGJSFu3k,link,https://www.youtube.com/watch?v=8iiHGJSFu3k
"Maya site No. 69. El Toro, Quintana Roo",https://www.youtube.com/watch?v=P8pJz7i555Y,link,https://www.youtube.com/watch?v=P8pJz7i555Y
"Maya site No. 68. Okolwitz, Campeche",https://www.youtube.com/watch?v=xf474QzFZ9U,link,https://www.youtube.com/watch?v=xf474QzFZ9U
"Maya site No. 67. El Ramonal, Campeche",https://www.youtube.com/watch?v=rgEQCLPgvMk,link,https://www.youtube.com/watch?v=rgEQCLPgvMk
"Maya site No. 12. Chicanná, Campeche",https://www.youtube.com/watch?v=6IK8_48LILA,link,https://www.youtube.com/watch?v=6IK8_48LILA
"Maya site No. 66. Hormiguero, Campeche",https://www.youtube.com/watch?v=jgKWT-qReXM,link,https://www.youtube.com/watch?v=jgKWT-qReXM
"Maya site No. 14. Xpuhil, Campeche",https://www.youtube.com/watch?v=o4Jnr7azbwk,link,https://www.youtube.com/watch?v=o4Jnr7azbwk
"Maya site No. 13. Becán, Campeche",https://www.youtube.com/watch?v=zeXcGbm7eDo,link,https://www.youtube.com/watch?v=zeXcGbm7eDo
"Maya sites no. 64 & 65. Xulha & Oxtankah, Quintana Roo",https://www.youtube.com/watch?v=toh-9vrhB7k,link,https://www.youtube.com/watch?v=toh-9vrhB7k
"Maya site No. 63. Chacchoben, Quintana Roo",https://www.youtube.com/watch?v=Z_K71YOysFg,link,https://www.youtube.com/watch?v=Z_K71YOysFg
"Maya site No. 62. Limones, Quintana Roo",https://www.youtube.com/watch?v=smRjbH8fk2Y,link,https://www.youtube.com/watch?v=smRjbH8fk2Y
"Maya site No. 1. Tulum, Quintana Roo",https://www.youtube.com/watch?v=LZ5fDReteXY,link,https://www.youtube.com/watch?v=LZ5fDReteXY
"Maya site No. 61. Xel Há, Quintana Roo",https://www.youtube.com/watch?v=Cu5r2re9gPk,link,https://www.youtube.com/watch?v=Cu5r2re9gPk
"Maya site No. 60. Akumal, Quintana Roo",https://www.youtube.com/watch?v=FD2xg99AcVc,link,https://www.youtube.com/watch?v=FD2xg99AcVc
"Maya site No. 59. Yamil Lu'um, Quintana Roo",https://www.youtube.com/watch?v=KKfIk5Gr27c,link,https://www.youtube.com/watch?v=KKfIk5Gr27c
"Maya site No. 58. San Miguelito, Quintana Roo",https://www.youtube.com/watch?v=qwM_zvQCC74,link,https://www.youtube.com/watch?v=qwM_zvQCC74
"Maya site No. 57. El Rey, Quintana Roo",https://www.youtube.com/watch?v=3snErK8_I6g,link,https://www.youtube.com/watch?v=3snErK8_I6g
"Maya site No. 56. El Meco, Quintana Roo",https://www.youtube.com/watch?v=GwEO95yzXec,link,https://www.youtube.com/watch?v=GwEO95yzXec
"Maya site No. 53. Mayapán, Yucatán",https://www.youtube.com/watch?v=NGJWx5t2_ic,link,https://www.youtube.com/watch?v=NGJWx5t2_ic
"Maya site No. 52. Sitio 119, Yucatán",https://www.youtube.com/watch?v=zO8ummUw1ow,link,https://www.youtube.com/watch?v=zO8ummUw1ow
"Maya site No. 45. Multún de Lal, Campeche",https://www.youtube.com/watch?v=IVz9qMT8HVo,link,https://www.youtube.com/watch?v=IVz9qMT8HVo
"Maya site No. 23. Edzná, Campeche",https://www.youtube.com/watch?v=iopngWXtCJ8,link,https://www.youtube.com/watch?v=iopngWXtCJ8
